SMILES;Name;InChI;Formula;MW;LogP;pKd;Structure;Synthesize;Chemical
N[C@H](NCC#CC)Nc1c(I)ncc(c1S)O;30/000000044;InChI=1S/C10H13IN4OS/c1-2-3-4-13-10(12)15-7-8(17)6(16)5-14-9(7)11/h5,10,13,15-16H,4,12H2,1H3,(H,14,17);C10H11N4OSI;362;1.72;4.35;7.41;19.10;-20
Oc1cnc(c(c1S)c1cscc1)I;30/000000055;InChI=1S/C9H6INOS2/c10-9-7(5-1-2-14-4-5)8(13)6(12)3-11-9/h1-4,12H,(H,11,13);C9H6NOS2I;335;3.19;4.11;6.79;15.70;-120
N[C@H](NCC)Nc1c(I)ncc(c1S)O;30/000000059;InChI=1S/C8H13IN4OS/c1-2-11-8(10)13-5-6(15)4(14)3-12-7(5)9/h3,8,11,13-14H,2,10H2,1H3,(H,12,15);C8H11N4OSI;338;1.49;4.24;5.95;15.10;-20
Sc1c(O)cnc(c1C/C=C/C)I;30/000000037;InChI=1S/C9H10INOS/c1-2-3-4-6-8(13)7(12)5-11-9(6)10/h2-3,5,12H,4H2,1H3,(H,11,13)/b3-2+;C9H10NOSI;307;2.87;4.15;6.54;11.80;-20
Oc1cnc(c(c1)C#CC(=O)OC[C@H]([NH3+])C=C)I;30/000000057;InChI=1S/C12H11IN2O3/c1-2-9(14)7-18-11(17)4-3-8-5-10(16)6-15-12(8)13/h2,5-6,9,16H,1,7,14H2/p+1/t9-/m1/s1;C12H12N2O3I;359;2.06;4.07;6.30;18.70;-150
Oc1cnc(c(c1CCl)C#CC(=O)OCc1[nH]ccc1)I;30/000000078;InChI=1S/C14H10ClIN2O3/c15-6-11-10(14(16)18-7-12(11)19)3-4-13(20)21-8-9-2-1-5-17-9/h1-2,5,7,17,19H,6,8H2;C14H10N2O3ClI;416;3.10;4.36;7.00;23.00;0
Sc1ccnc(c1/C=C/c1nnc([nH]1)[C@H](C[NH3+])Cl)I;30/000000020;InChI=1S/C11H11ClIN5S/c12-7(5-14)11-16-9(17-18-11)2-1-6-8(19)3-4-15-10(6)13/h1-4,7H,5,14H2,(H,15,19)(H,16,17,18)/p+1/b2-1+/t7-/m0/s1;C11H12N5SClI;408;3.12;4.32;7.48;3.58;-150
Oc1cnc(c(c1S)/C=C/[C@@H]1[NH2+]CCC1)I;30/000000100;InChI=1S/C11H13IN2OS/c12-11-8(10(16)9(15)6-14-11)4-3-7-2-1-5-13-7/h3-4,6-7,13,15H,1-2,5H2,(H,14,16)/p+1/b4-3+/t7-/m1/s1;C11H14N2OSI;349;2.62;4.47;7.37;3.58;-150
Oc1cnc(c(c1S)/C=C/c1nnc([nH]1)COCCO)I;30/000000113;InChI=1S/C12H13IN4O3S/c13-12-7(11(21)8(19)5-14-12)1-2-9-15-10(17-16-9)6-20-4-3-18/h1-2,5,18-19H,3-4,6H2,(H,14,21)(H,15,16,17)/b2-1+;C12H13N4O3SI;420;2.16;4.48;5.93;22.90;0
N[C@@H](NCC)Nc1c(I)ncc(c1S)O;30/000000063;InChI=1S/C8H13IN4OS/c1-2-11-8(10)13-5-6(15)4(14)3-12-7(5)9/h3,8,11,13-14H,2,10H2,1H3,(H,12,15);C8H11N4OSI;338;1.49;4.01;5.97;15.10;-20
Sc1c(c(I)ncc1O)/C=C/[C@H](CC#CC)Cl;30/000000108;InChI=1S/C12H11ClINOS/c1-2-3-4-8(13)5-6-9-11(17)10(16)7-15-12(9)14/h5-8,16H,4H2,1H3,(H,15,17)/b6-5+/t8-/m0/s1;C12H11NOSClI;379;3.65;4.65;7.21;3.58;-170
Oc1cnc(c(c1S)/C=C/[C@H](C1=CCC1)Cl)I;30/000000133;InChI=1S/C12H11ClINOS/c13-9(7-2-1-3-7)5-4-8-11(17)10(16)6-15-12(8)14/h2,4-6,9,16H,1,3H2,(H,15,17)/b5-4+/t9-/m1/s1;C12H11NOSClI;379;2.97;4.53;7.14;3.58;-150
Oc1cnc(c(c1S)/C=C/[C@H](n1nccc1)Cl)I;30/000000156;InChI=1S/C11H9ClIN3OS/c12-9(16-5-1-4-15-16)3-2-7-10(18)8(17)6-14-11(7)13/h1-6,9,17H,(H,14,18)/b3-2+/t9-/m0/s1;C11H9N3OSClI;393;3.30;4.38;7.18;3.58;-150
OCCC(=O)CN[C@@H](Nc1c(I)ncc(c1Cl)N(=O)=O)N;30/000000075;InChI=1S/C10H13ClIN5O4/c11-7-6(17(20)21)4-14-9(12)8(7)16-10(13)15-3-5(19)1-2-18/h4,10,15-16,18H,1-3,13H2;C10H12N5O4ClI;428;0.38;4.12;8.46;22.90;-30
Sc1c(c(I)ncc1O)/C=C/[C@H](NN)Cl;30/000000171;InChI=1S/C8H9ClIN3OS/c9-6(13-11)2-1-4-7(15)5(14)3-12-8(4)10/h1-3,6,13-14H,11H2,(H,12,15)/b2-1+/t6-/m0/s1;C8H9N3OSClI;357;1.91;4.31;5.52;3.58;-150
Oc1cnc(c(c1CS)c1ccn(c1)C/C=C/C)I;30/000000053;InChI=1S/C14H15IN2OS/c1-2-3-5-17-6-4-10(8-17)13-11(9-19)12(18)7-16-14(13)15/h2-4,6-8,18-19H,5,9H2,1H3/b3-2+;C14H15N2OSI;386;3.78;4.37;10.13;18.60;-140
Oc1cnc(c(c1S)/C=C/[C@H](n1nccc1)Cl)I;30/000000154;InChI=1S/C11H9ClIN3OS/c12-9(16-5-1-4-15-16)3-2-7-10(18)8(17)6-14-11(7)13/h1-6,9,17H,(H,14,18)/b3-2+/t9-/m0/s1;C11H9N3OSClI;393;3.30;4.33;7.46;3.58;-150
Sc1c(c(I)ncc1O)/C=C/[C@H](NN)Cl;30/000000168;InChI=1S/C8H9ClIN3OS/c9-6(13-11)2-1-4-7(15)5(14)3-12-8(4)10/h1-3,6,13-14H,11H2,(H,12,15)/b2-1+/t6-/m0/s1;C8H9N3OSClI;357;1.91;4.25;5.89;3.58;-150
S[C@@H](c1nnc([nH]1)/C=C/c1c(I)nccc1S)Cl;30/000000139;InChI=1S/C10H8ClIN4S2/c11-8(18)10-14-7(15-16-10)2-1-5-6(17)3-4-13-9(5)12/h1-4,8,18H,(H,13,17)(H,14,15,16)/b2-1+/t8-/m0/s1;C10H8N4S2ClI;410;4.21;4.20;7.16;2.22;-150
Oc1cnc(c(c1CCl)C#CC(=O)OCc1[nH]ccc1)I;30/000000079;InChI=1S/C14H10ClIN2O3/c15-6-11-10(14(16)18-7-12(11)19)3-4-13(20)21-8-9-2-1-5-17-9/h1-2,5,7,17,19H,6,8H2;C14H10N2O3ClI;416;3.10;4.33;9.21;23.00;0
Sc1ccnc(c1/C=C/c1nnc([nH]1)[C@@H](CC)NN)I;30/000000117;InChI=1S/C12H15IN6S/c1-2-8(17-14)12-16-10(18-19-12)4-3-7-9(20)5-6-15-11(7)13/h3-6,8,17H,2,14H2,1H3,(H,15,20)(H,16,18,19)/b4-3+/t8-/m1/s1;C12H15N6SI;402;3.35;4.28;8.54;22.10;-170
OC(=O)/C=C/C(=O)Nc1c(I)ncc(c1S)O;30/000000058;InChI=1S/C9H7IN2O4S/c10-9-7(8(17)4(13)3-11-9)12-5(14)1-2-6(15)16/h1-3,13H,(H,11,17)(H,12,14)(H,15,16)/b2-1+;C9H7N2O4SI;366;0.82;4.09;6.78;2.22;0
Oc1cnc(c(c1S)/C=C/[C@H](C1=CCC1)Cl)I;30/000000127;InChI=1S/C12H11ClINOS/c13-9(7-2-1-3-7)5-4-8-11(17)10(16)6-15-12(8)14/h2,4-6,9,16H,1,3H2,(H,15,17)/b5-4+/t9-/m1/s1;C12H11NOSClI;379;2.97;4.35;7.25;3.58;-150
SCc1c(c(I)ncc1O)c1c[nH]c(c1)CC#CC;30/000000080;InChI=1S/C14H13IN2OS/c1-2-3-4-10-5-9(6-16-10)13-11(8-19)12(18)7-17-14(13)15/h5-7,16,18-19H,4,8H2,1H3;C14H13N2OSI;384;3.26;4.09;10.59;20.40;-140
Sc1c(c(I)ncc1ON)/C=C/c1nnc[nH]1;30/000000025;InChI=1S/C9H8IN5OS/c10-9-5(1-2-7-13-4-14-15-7)8(17)6(16-11)3-12-9/h1-4H,11H2,(H,12,17)(H,13,14,15)/b2-1+;C9H8N5OSI;361;2.09;4.40;6.30;20.10;0
Oc1cnc(c(c1S)/C=C/[C@H](C[NH2+]C)Cl)I;30/000000172;InChI=1S/C10H12ClIN2OS/c1-13-4-6(11)2-3-7-9(16)8(15)5-14-10(7)12/h2-3,5-6,13,15H,4H2,1H3,(H,14,16)/p+1/b3-2+/t6-/m1/s1;C10H13N2OSClI;371;2.45;4.13;6.77;3.58;-170
Oc1cnc(c(c1S)/C=C/[C@H](c1cnc[nH]1)Cl)I;30/000000188;InChI=1S/C11H9ClIN3OS/c12-7(8-3-14-5-16-8)2-1-6-10(18)9(17)4-15-11(6)13/h1-5,7,17H,(H,14,16)(H,15,18)/b2-1+/t7-/m1/s1;C11H9N3OSClI;393;2.40;4.68;7.75;3.58;-150
SCN[C@@H](Nc1c(I)ncc(c1S)O)N;30/000000087;InChI=1S/C7H11IN4OS2/c8-6-4(12-7(9)11-2-14)5(15)3(13)1-10-6/h1,7,11-14H,2,9H2,(H,10,15);C7H9N4OS2I;356;1.38;4.31;7.05;17.00;0
Oc1cnc(c(c1S)/C=C/[C@H](C1=CCC1)Cl)I;30/000000135;InChI=1S/C12H11ClINOS/c13-9(7-2-1-3-7)5-4-8-11(17)10(16)6-15-12(8)14/h2,4-6,9,16H,1,3H2,(H,15,17)/b5-4+/t9-/m1/s1;C12H11NOSClI;379;2.97;4.49;6.95;3.58;-150
Sc1c(c(I)ncc1ON)/C=C/c1nnc[nH]1;30/000000022;InChI=1S/C9H8IN5OS/c10-9-5(1-2-7-13-4-14-15-7)8(17)6(16-11)3-12-9/h1-4H,11H2,(H,12,17)(H,13,14,15)/b2-1+;C9H8N5OSI;361;2.09;4.78;6.58;20.10;0
N[C@@H](N[C@H]1SC=NC1=O)Nc1c(I)ncc(c1S)O;30/000000050;InChI=1S/C9H10IN5O2S2/c10-6-4(5(18)3(16)1-12-6)14-9(11)15-8-7(17)13-2-19-8/h1-2,8-9,14-16H,11H2,(H,12,18)/t8-,9?/m0/s1;C9H8N5O2S2I;409;0.81;4.10;7.88;23.80;-150
OC/C(=C\c1c(I)nccc1S)/c1nnc([nH]1)[C@@H]([NH3+])SC;30/000000198;InChI=1S/C12H14IN5OS2/c1-21-10(14)12-16-11(17-18-12)6(5-19)4-7-8(20)2-3-15-9(7)13/h2-4,10,19H,5,14H2,1H3,(H,15,20)(H,16,17,18)/p+1/b6-4+/t10-/m0/s1;C12H15N5OS2I;436;2.58;4.16;8.17;24.40;-170
Sc1c(ONC(=O)C/C=C/CC)c(I)ncc1O;30/000000036;InChI=1S/C11H13IN2O3S/c1-2-3-4-5-8(16)14-17-9-10(18)7(15)6-13-11(9)12/h3-4,6,15H,2,5H2,1H3,(H,13,18)(H,14,16)/b4-3+;C11H13N2O3SI;380;2.31;4.21;7.68;17.80;-20
Sc1c(ONC(=O)CC2CCCC2)c(I)ncc1O;30/000000033;InChI=1S/C12H15IN2O3S/c13-12-10(11(19)8(16)6-14-12)18-15-9(17)5-7-3-1-2-4-7/h6-7,16H,1-5H2,(H,14,19)(H,15,17);C12H15N2O3SI;394;2.59;4.16;7.80;17.80;-150
SCN[C@@H](Nc1c(I)ncc(c1S)O)N;30/000000088;InChI=1S/C7H11IN4OS2/c8-6-4(12-7(9)11-2-14)5(15)3(13)1-10-6/h1,7,11-14H,2,9H2,(H,10,15);C7H9N4OS2I;356;1.38;4.27;6.77;17.00;0
Oc1cnc(c(c1S)/C=C/[C@H](C1=CCC1)Cl)I;30/000000130;InChI=1S/C12H11ClINOS/c13-9(7-2-1-3-7)5-4-8-11(17)10(16)6-15-12(8)14/h2,4-6,9,16H,1,3H2,(H,15,17)/b5-4+/t9-/m1/s1;C12H11NOSClI;379;2.97;4.18;6.84;3.58;-150
N=C1N(c2c(I)ncc(c2S)N=O)CCC1;30/000000001;InChI=1S/C9H9IN4OS/c10-9-7(14-3-1-2-6(14)11)8(16)5(13-15)4-12-9/h4,11H,1-3H2,(H,12,16)/b11-6+;C9H9N4OSI;348;2.43;4.09;8.38;17.70;-120
Sc1c(c(I)ncc1O)/C=C/[C@H](NN)Cl;30/000000169;InChI=1S/C8H9ClIN3OS/c9-6(13-11)2-1-4-7(15)5(14)3-12-8(4)10/h1-3,6,13-14H,11H2,(H,12,15)/b2-1+/t6-/m0/s1;C8H9N3OSClI;357;1.91;4.33;6.06;3.58;-150
Sc1c(c(I)ncc1O)/C=C/c1nnc([nH]1)[C@H](C[NH3+])Cl;30/000000203;InChI=1S/C11H11ClIN5OS/c12-6(3-14)11-16-8(17-18-11)2-1-5-9(20)7(19)4-15-10(5)13/h1-2,4,6,19H,3,14H2,(H,15,20)(H,16,17,18)/p+1/b2-1+/t6-/m0/s1;C11H12N5OSClI;424;2.72;5.43;8.13;23.00;-150
OC[C@H]1C=C(OC1)/C=C/c1c(I)nccc1S;30/000000097;InChI=1S/C12H12INO2S/c13-12-10(11(17)3-4-14-12)2-1-9-5-8(6-15)7-16-9/h1-5,8,15H,6-7H2,(H,14,17)/b2-1+/t8-/m1/s1;C12H12NO2SI;361;2.43;4.06;7.05;2.22;-150
OC/C(=C\c1c(I)nccc1S)/c1nnc([nH]1)[C@H](SC)O;30/000000178;InChI=1S/C12H13IN4O2S2/c1-21-12(19)11-15-10(16-17-11)6(5-18)4-7-8(20)2-3-14-9(7)13/h2-4,12,18-19H,5H2,1H3,(H,14,20)(H,15,16,17)/b6-4+/t12-/m0/s1;C12H13N4O2S2I;436;2.64;4.13;8.65;24.20;-170
OCCC(=O)CN[C@H](Nc1c(I)ncc(c1Cl)N(=O)=O)N;30/000000071;InChI=1S/C10H13ClIN5O4/c11-7-6(17(20)21)4-14-9(12)8(7)16-10(13)15-3-5(19)1-2-18/h4,10,15-16,18H,1-3,13H2;C10H12N5O4ClI;428;0.38;4.32;8.78;22.90;-30
Oc1cnc(c(c1S)/C=C/[C@H](C1=CCC1)Cl)I;30/000000134;InChI=1S/C12H11ClINOS/c13-9(7-2-1-3-7)5-4-8-11(17)10(16)6-15-12(8)14/h2,4-6,9,16H,1,3H2,(H,15,17)/b5-4+/t9-/m1/s1;C12H11NOSClI;379;2.97;4.55;7.49;3.58;-150
Sc1c(c(I)ncc1CO)/C=C/c1nnc([nH]1)CCC;30/000000161;InChI=1S/C13H15IN4OS/c1-2-3-10-16-11(18-17-10)5-4-9-12(20)8(7-19)6-15-13(9)14/h4-6,19H,2-3,7H2,1H3,(H,15,20)(H,16,17,18)/b5-4+;C13H15N4OSI;402;3.59;4.48;7.92;21.10;-20
Sc1ccnc(c1/C=C/c1nnc([nH]1)[C@H](C[NH3+])Cl)I;30/000000104;InChI=1S/C11H11ClIN5S/c12-7(5-14)11-16-9(17-18-11)2-1-6-8(19)3-4-15-10(6)13/h1-4,7H,5,14H2,(H,15,19)(H,16,17,18)/p+1/b2-1+/t7-/m0/s1;C11H12N5SClI;408;3.12;4.32;7.48;3.58;-150
Sc1ccnc(c1/C=C/c1nnc([nH]1)C[C@H]([NH3+])C)I;30/000000174;InChI=1S/C12H14IN5S/c1-7(14)6-11-16-10(17-18-11)3-2-8-9(19)4-5-15-12(8)13/h2-5,7H,6,14H2,1H3,(H,15,19)(H,16,17,18)/p+1/b3-2+/t7-/m1/s1;C12H15N5SI;388;3.31;4.49;8.05;3.58;-170
Sc1ccnc(c1/C=C/c1nnc([nH]1)[C@@H](CC)NN)I;30/000000116;InChI=1S/C12H15IN6S/c1-2-8(17-14)12-16-10(18-19-12)4-3-7-9(20)5-6-15-11(7)13/h3-6,8,17H,2,14H2,1H3,(H,15,20)(H,16,18,19)/b4-3+/t8-/m1/s1;C12H15N6SI;402;3.35;4.63;8.56;22.10;-170
Sc1c(c(I)ncc1O)c1noc(c1)C(=O)CC;30/000000094;InChI=1S/C11H9IN2O3S/c1-2-6(15)8-3-5(14-17-8)9-10(18)7(16)4-13-11(9)12/h3-4,16H,2H2,1H3,(H,13,18);C11H9N2O3SI;376;2.59;4.18;6.38;19.80;-140
OCC[C@@H](c1nnc([nH]1)/C=C/c1c(I)nccc1S)SC;30/000000026;InChI=1S/C13H15IN4OS2/c1-21-10(5-7-19)13-16-11(17-18-13)3-2-8-9(20)4-6-15-12(8)14/h2-4,6,10,19H,5,7H2,1H3,(H,15,20)(H,16,17,18)/b3-2+/t10-/m0/s1;C13H15N4OS2I;434;3.82;4.24;9.15;23.60;-170
OC/C(=C\c1c(I)nccc1S)/c1nnc([nH]1)[C@H](SC)O;30/000000175;InChI=1S/C12H13IN4O2S2/c1-21-12(19)11-15-10(16-17-11)6(5-18)4-7-8(20)2-3-14-9(7)13/h2-4,12,18-19H,5H2,1H3,(H,14,20)(H,15,16,17)/b6-4+/t12-/m0/s1;C12H13N4O2S2I;436;2.64;4.12;8.35;24.20;-170
Oc1cnc(c(c1CS)c1ccn(c1)C/C=C/C)I;30/000000051;InChI=1S/C14H15IN2OS/c1-2-3-5-17-6-4-10(8-17)13-11(9-19)12(18)7-16-14(13)15/h2-4,6-8,18-19H,5,9H2,1H3/b3-2+;C14H15N2OSI;386;3.78;4.34;9.61;18.60;-140
Sc1ccnc(c1/C=C/c1noc(n1)/C(=C\CC)/CCS)I;30/000000190;InChI=1S/C15H16IN3OS2/c1-2-3-10(7-9-21)15-18-13(19-20-15)5-4-11-12(22)6-8-17-14(11)16/h3-6,8,21H,2,7,9H2,1H3,(H,17,22)/b5-4+,10-3-;C15H16N3OS2I;445;4.45;4.09;4.33;5.24;-20
Sc1c(c(I)ncc1O)c1noc(c1)C(=O)CC;30/000000089;InChI=1S/C11H9IN2O3S/c1-2-6(15)8-3-5(14-17-8)9-10(18)7(16)4-13-11(9)12/h3-4,16H,2H2,1H3,(H,13,18);C11H9N2O3SI;376;2.59;4.21;6.76;19.80;-140
S[C@@H](c1nnc([nH]1)/C=C/c1c(I)nccc1S)Cl;30/000000145;InChI=1S/C10H8ClIN4S2/c11-8(18)10-14-7(15-16-10)2-1-5-6(17)3-4-13-9(5)12/h1-4,8,18H,(H,13,17)(H,14,15,16)/b2-1+/t8-/m0/s1;C10H8N4S2ClI;410;4.21;4.24;7.31;2.22;-150
Oc1cnc(c(c1S)/C=C/[C@H](c1nnco1)Cl)I;30/000000165;InChI=1S/C10H7ClIN3O2S/c11-6(10-15-14-4-17-10)2-1-5-8(18)7(16)3-13-9(5)12/h1-4,6,16H,(H,13,18)/b2-1+/t6-/m1/s1;C10H7N3O2SClI;395;3.38;4.83;7.17;3.58;-150
Sc1ccnc(c1/C=C/c1nnc([nH]1)C[C@H](CN)CS)I;30/000000160;InChI=1S/C13H16IN5S2/c14-13-9(10(21)3-4-16-13)1-2-11-17-12(19-18-11)5-8(6-15)7-20/h1-4,8,20H,5-7,15H2,(H,16,21)(H,17,18,19)/b2-1+/t8-/m1/s1;C13H16N5S2I;433;3.75;4.10;8.05;3.72;-150
Sc1c(c(I)ncc1O)/C=C/c1nnc([nH]1)[C@H](C[NH3+])Cl;30/000000202;InChI=1S/C11H11ClIN5OS/c12-6(3-14)11-16-8(17-18-11)2-1-5-9(20)7(19)4-15-10(5)13/h1-2,4,6,19H,3,14H2,(H,15,20)(H,16,17,18)/p+1/b2-1+/t6-/m0/s1;C11H12N5OSClI;424;2.72;5.60;8.27;23.00;-150
Oc1cnc(c(c1S)/C=C/[C@H](C1=CCCC1=O)Cl)I;30/000000109;InChI=1S/C13H11ClINO2S/c14-9(7-2-1-3-10(7)17)5-4-8-12(19)11(18)6-16-13(8)15/h2,4-6,9,18H,1,3H2,(H,16,19)/b5-4+/t9-/m1/s1;C13H11NO2SClI;407;2.55;4.74;8.49;3.58;-150
OCCC(=O)CN[C@@H](Nc1c(I)ncc(c1Cl)N(=O)=O)N;30/000000074;InChI=1S/C10H13ClIN5O4/c11-7-6(17(20)21)4-14-9(12)8(7)16-10(13)15-3-5(19)1-2-18/h4,10,15-16,18H,1-3,13H2;C10H12N5O4ClI;428;0.38;4.35;8.43;22.90;-30
Sc1ccnc(c1/C=C/c1nnc([nH]1)[C@H](C[NH3+])Cl)I;30/000000019;InChI=1S/C11H11ClIN5S/c12-7(5-14)11-16-9(17-18-11)2-1-6-8(19)3-4-15-10(6)13/h1-4,7H,5,14H2,(H,15,19)(H,16,17,18)/p+1/b2-1+/t7-/m0/s1;C11H12N5SClI;408;3.12;4.32;7.19;3.58;-150
SCN[C@@H](Nc1c(I)ncc(c1S)O)N;30/000000084;InChI=1S/C7H11IN4OS2/c8-6-4(12-7(9)11-2-14)5(15)3(13)1-10-6/h1,7,11-14H,2,9H2,(H,10,15);C7H9N4OS2I;356;1.38;4.22;6.37;17.00;0
Oc1cnc(c(c1S)/C=C/[C@H](c1cnc[nH]1)Cl)I;30/000000187;InChI=1S/C11H9ClIN3OS/c12-7(8-3-14-5-16-8)2-1-6-10(18)9(17)4-15-11(6)13/h1-5,7,17H,(H,14,16)(H,15,18)/b2-1+/t7-/m1/s1;C11H9N3OSClI;393;2.40;4.66;7.05;3.58;-150
Sc1c(c(I)ncc1O)/C=C/[C@H](NN)Cl;30/000000167;InChI=1S/C8H9ClIN3OS/c9-6(13-11)2-1-4-7(15)5(14)3-12-8(4)10/h1-3,6,13-14H,11H2,(H,12,15)/b2-1+/t6-/m0/s1;C8H9N3OSClI;357;1.91;4.24;6.57;3.58;-150
N=C1N(c2c(I)ncc(c2S)N=O)CCC1;30/000000007;InChI=1S/C9H9IN4OS/c10-9-7(14-3-1-2-6(14)11)8(16)5(13-15)4-12-9/h4,11H,1-3H2,(H,12,16)/b11-6+;C9H9N4OSI;348;2.43;4.09;8.38;17.70;-120
OC/C(=C\c1c(I)ncc(c1S)O)/c1nnc([nH]1)CSC;30/000000157;InChI=1S/C12H13IN4O2S2/c1-21-5-9-15-12(17-16-9)6(4-18)2-7-10(20)8(19)3-14-11(7)13/h2-3,18-19H,4-5H2,1H3,(H,14,20)(H,15,16,17)/b6-2+;C12H13N4O2S2I;436;3.00;5.46;9.53;24.20;-20
SC[C@H](Cc1nnc([nH]1)/C=C/c1c(I)nccc1S)C;30/000000125;InChI=1S/C13H15IN4S2/c1-8(7-19)6-12-16-11(17-18-12)3-2-9-10(20)4-5-15-13(9)14/h2-5,8,19H,6-7H2,1H3,(H,15,20)(H,16,17,18)/b3-2+/t8-/m0/s1;C13H15N4S2I;418;4.95;4.24;8.46;3.72;-170
Sc1c(c(I)ncc1N(=O)=O)/C=C/c1nnc([nH]1)COCc1nonc1;30/000000123;InChI=1S/C13H10IN7O4S/c14-13-8(12(26)9(4-15-13)21(22)23)1-2-10-17-11(19-18-10)6-24-5-7-3-16-25-20-7/h1-4H,5-6H2,(H,15,26)(H,17,18,19)/b2-1+;C13H10N7O4SI;487;3.88;5.19;6.36;3.84;0
Sc1ccnc(c1/C=C/c1nc(c[nH]1)[C@](CNN)(C)C=C)I;30/000000121;InChI=1S/C15H18IN5S/c1-3-15(2,9-20-17)12-8-19-13(21-12)5-4-10-11(22)6-7-18-14(10)16/h3-8,20H,1,9,17H2,2H3,(H,18,22)(H,19,21)/b5-4+/t15-/m1/s1;C15H18N5SI;427;2.95;4.56;7.26;5.39;-170
Sc1c(c(I)ncc1O)/C=C/[C@H](NC)Cl;30/000000182;InChI=1S/C9H10ClIN2OS/c1-12-7(10)3-2-5-8(15)6(14)4-13-9(5)11/h2-4,7,12,14H,1H3,(H,13,15)/b3-2+/t7-/m0/s1;C9H10N2OSClI;356;2.52;4.03;5.64;3.58;-170
Oc1cnc(c(c1CS)c1ccn(c1)CCl)I;30/000000070;InChI=1S/C11H10ClIN2OS/c12-6-15-2-1-7(4-15)10-8(5-17)9(16)3-14-11(10)13/h1-4,16-17H,5-6H2;C11H10N2OSClI;380;3.26;4.07;8.05;17.50;-120
Oc1cnc(c(c1C=C)C#CC(=O)OCc1[nH]ccc1)I;30/000000042;InChI=1S/C15H11IN2O3/c1-2-11-12(15(16)18-8-13(11)19)5-6-14(20)21-9-10-4-3-7-17-10/h2-4,7-8,17,19H,1,9H2;C15H11N2O3I;394;3.15;4.08;8.90;22.90;0
Sc1c(c(I)ncc1O)/C=C/[C@H](CC#CC)Cl;30/000000150;InChI=1S/C12H11ClINOS/c1-2-3-4-8(13)5-6-9-11(17)10(16)7-15-12(9)14/h5-8,16H,4H2,1H3,(H,15,17)/b6-5+/t8-/m0/s1;C12H11NOSClI;379;3.65;4.29;6.87;3.58;-170
Sc1c(c(I)ncc1ON)/C=C/c1nnc[nH]1;30/000000023;InChI=1S/C9H8IN5OS/c10-9-5(1-2-7-13-4-14-15-7)8(17)6(16-11)3-12-9/h1-4H,11H2,(H,12,17)(H,13,14,15)/b2-1+;C9H8N5OSI;361;2.09;4.70;7.09;20.10;0
Sc1c(c(I)ncc1N(=O)=O)/C=C/c1nnc([nH]1)[C@H](CC)Cl;30/000000163;InChI=1S/C12H11ClIN5O2S/c1-2-7(13)12-16-9(17-18-12)4-3-6-10(22)8(19(20)21)5-15-11(6)14/h3-5,7H,2H2,1H3,(H,15,22)(H,16,17,18)/b4-3+/t7-/m0/s1;C12H11N5O2SClI;451;4.57;5.34;10.02;3.84;-170
N[C@H](N[C@H]1SC=NC1=O)Nc1c(I)ncc(c1S)O;30/000000049;InChI=1S/C9H10IN5O2S2/c10-6-4(5(18)3(16)1-12-6)14-9(11)15-8-7(17)13-2-19-8/h1-2,8-9,14-16H,11H2,(H,12,18)/t8-,9?/m0/s1;C9H8N5O2S2I;409;0.81;4.12;7.15;23.80;-150
Sc1c(c(I)ncc1CO)/C=C/[C@H]1SCCC1;30/000000031;InChI=1S/C12H14INOS2/c13-12-10(4-3-9-2-1-5-17-9)11(16)8(7-15)6-14-12/h3-4,6,9,15H,1-2,5,7H2,(H,14,16)/b4-3+/t9-/m0/s1;C12H14NOS2I;379;3.14;4.14;7.79;3.72;-150
O=C(CN[C@H](Nc1c(I)ncc(c1Cl)N(=O)=O)N)CNOC;30/000000012;InChI=1S/C10H14ClIN6O4/c1-22-16-3-5(19)2-15-10(13)17-8-7(11)6(18(20)21)4-14-9(8)12/h4,10,15-17H,2-3,13H2,1H3;C10H13N6O4ClI;443;1.08;4.10;5.69;24.30;-80
Sc1c(c(I)ncc1O)/C=C/[C@H](CC#CC)Cl;30/000000152;InChI=1S/C12H11ClINOS/c1-2-3-4-8(13)5-6-9-11(17)10(16)7-15-12(9)14/h5-8,16H,4H2,1H3,(H,15,17)/b6-5+/t8-/m0/s1;C12H11NOSClI;379;3.65;4.33;7.09;3.58;-170
Oc1cnc(c(c1CS)c1ccn(c1)CCl)I;30/000000068;InChI=1S/C11H10ClIN2OS/c12-6-15-2-1-7(4-15)10-8(5-17)9(16)3-14-11(10)13/h1-4,16-17H,5-6H2;C11H10N2OSClI;380;3.26;4.10;8.49;17.50;-120
Oc1cnc(c(c1S)/C=C/[C@H](C1=CCC1)Cl)I;30/000000128;InChI=1S/C12H11ClINOS/c13-9(7-2-1-3-7)5-4-8-11(17)10(16)6-15-12(8)14/h2,4-6,9,16H,1,3H2,(H,15,17)/b5-4+/t9-/m1/s1;C12H11NOSClI;379;2.97;4.29;7.25;3.58;-150
Oc1cnc(c(c1S)/C=C/[C@H](CO)Cl)I;30/000000196;InChI=1S/C9H9ClINO2S/c10-5(4-13)1-2-6-8(15)7(14)3-12-9(6)11/h1-3,5,13-14H,4H2,(H,12,15)/b2-1+/t5-/m1/s1;C9H9NO2SClI;357;2.12;4.16;5.82;3.58;-150
