SMILES;Name;InChI;Formula;MW;LogP;pKd;Structure;Synthesize;Chemical
Oc1cc(cc2c1CC[C@H]2CCS)CC(=O)N;12/000000030;InChI=1S/C13H17NO2S/c14-13(16)7-8-5-11-9(3-4-17)1-2-10(11)12(15)6-8/h5-6,9,15,17H,1-4,7H2,(H2,14,16)/t9-/m0/s1;C13H17NO2S;251;1.48;4.19;3.41;3.72;-190
Oc1cc(I)c(cc1[S@@](=O)c1ccc2c(c1)c(c(s2)C(=O)N)CO)O;12/000000263;InChI=1S/C16H12INO5S2/c17-10-4-12(21)14(5-11(10)20)25(23)7-1-2-13-8(3-7)9(6-19)15(24-13)16(18)22/h1-5,19-21H,6H2,(H2,18,22)/t25-/m0/s1;C16H12NO5S2I;489;0.80;4.59;7.02;24.40;-40
Sc1c(O)ccc(c1)[S@](=O)c1cc(O)c(cc1O)I;12/000000064;InChI=1S/C12H9IO4S2/c13-7-4-10(16)12(5-9(7)15)19(17)6-1-2-8(14)11(18)3-6/h1-5,14-16,18H/t19-/m0/s1;C12H9O4S2I;408;2.42;4.43;3.02;17.00;0
Oc1cc(I)c(cc1[S@@](=O)c1ccc2c(c1)cc(c(=O)o2)CO)O;12/000000312;InChI=1S/C16H11IO6S/c17-11-5-13(20)15(6-12(11)19)24(22)10-1-2-14-8(4-10)3-9(7-18)16(21)23-14/h1-6,18-20H,7H2/t24-/m0/s1;C16H11O6SI;458;1.30;4.78;4.86;21.70;-80
Oc1cc(I)c(cc1[S@@](=O)c1ccc2c(c1)cc(c(=O)o2)C/C=C/N)O;12/000000101;InChI=1S/C18H14INO5S/c19-13-8-15(22)17(9-14(13)21)26(24)12-3-4-16-11(7-12)6-10(2-1-5-20)18(23)25-16/h1,3-9,21-22H,2,20H2/b5-1+/t26-/m0/s1;C18H14NO5SI;483;2.03;4.93;4.19;24.10;-80
Oc1cc(I)c(cc1CN)OC;12/000000040;InChI=1S/C8H10INO2/c1-12-8-2-5(4-10)7(11)3-6(8)9/h2-3,11H,4,10H2,1H3;C8H10NO2I;279;1.72;4.06;2.65;2.35;-20
Oc1cc(I)c(cc1[S@@](=O)c1ccc2c(c1)cc(c(=O)o2)CC(=O)C)O;12/000000153;InChI=1S/C18H13IO6S/c1-9(20)4-11-5-10-6-12(2-3-16(10)25-18(11)23)26(24)17-8-14(21)13(19)7-15(17)22/h2-3,5-8,21-22H,4H2,1H3/t26-/m0/s1;C18H13O6SI;484;1.81;5.04;5.70;23.90;-100
Oc1cc(I)c(cc1[S@@](=O)c1ccc2c(c1)CCN2CCl)O;12/000000300;InChI=1S/C15H13ClINO3S/c16-8-18-4-3-9-5-10(1-2-12(9)18)22(21)15-7-13(19)11(17)6-14(15)20/h1-2,5-7,19-20H,3-4,8H2/t22-/m0/s1;C15H13NO3SClI;449;2.91;4.62;4.70;18.60;-40
Oc1cc(I)c(cc1[S@@](=O)c1ccc2c(c1)cc(c(=O)o2)CO)O;12/000000310;InChI=1S/C16H11IO6S/c17-11-5-13(20)15(6-12(11)19)24(22)10-1-2-14-8(4-10)3-9(7-18)16(21)23-14/h1-6,18-20H,7H2/t24-/m0/s1;C16H11O6SI;458;1.30;4.47;4.92;21.70;-80
Oc1cc(I)c(cc1[S@@](=O)c1ccc2c(c1)c(c(s2)C(=O)N)CO)O;12/000000112;InChI=1S/C16H12INO5S2/c17-10-4-12(21)14(5-11(10)20)25(23)7-1-2-13-8(3-7)9(6-19)15(24-13)16(18)22/h1-5,19-21H,6H2,(H2,18,22)/t25-/m0/s1;C16H12NO5S2I;489;0.80;5.11;6.67;24.40;-40
C#CCC[C@@H]1Nc2c(C1)cc(cc2)[S@](=O)c1c(O)cc(c(c1)O)I;12/000000313;InChI=1S/C18H16INO3S/c1-2-3-4-12-7-11-8-13(5-6-15(11)20-12)24(23)18-10-16(21)14(19)9-17(18)22/h1,5-6,8-10,12,20-22H,3-4,7H2/t12-,24-/m0/s1;C18H16NO3SI;453;2.76;4.56;4.83;21.50;-190
Oc1cc(I)c(cc1[S@@](=O)c1ccc2c(c1)c(C=C)c(s2)C(=O)N)O;12/000000086;InChI=1S/C17H12INO4S2/c1-2-9-10-5-8(3-4-14(10)24-16(9)17(19)22)25(23)15-7-12(20)11(18)6-13(15)21/h2-7,20-21H,1H2,(H2,19,22)/t25-/m0/s1;C17H12NO4S2I;485;2.13;5.36;6.09;24.80;-40
Oc1cc(I)c(cc1[S@@](=O)c1ccc2c(c1)c(c(s2)C(=O)N)CO)O;12/000000106;InChI=1S/C16H12INO5S2/c17-10-4-12(21)14(5-11(10)20)25(23)7-1-2-13-8(3-7)9(6-19)15(24-13)16(18)22/h1-5,19-21H,6H2,(H2,18,22)/t25-/m0/s1;C16H12NO5S2I;489;0.80;5.23;5.55;24.40;-40
Oc1cc(I)c(cc1[S@@](=O)c1ccc2c(c1)c(C=C)c(s2)C(=O)N)O;12/000000299;InChI=1S/C17H12INO4S2/c1-2-9-10-5-8(3-4-14(10)24-16(9)17(19)22)25(23)15-7-12(20)11(18)6-13(15)21/h2-7,20-21H,1H2,(H2,19,22)/t25-/m0/s1;C17H12NO4S2I;485;2.13;5.43;6.28;24.80;-40
Oc1cc(I)c(cc1[S@@](=O)c1ccc2c(c1)c(c(s2)C(=O)N)CO)O;12/000000264;InChI=1S/C16H12INO5S2/c17-10-4-12(21)14(5-11(10)20)25(23)7-1-2-13-8(3-7)9(6-19)15(24-13)16(18)22/h1-5,19-21H,6H2,(H2,18,22)/t25-/m0/s1;C16H12NO5S2I;489;0.80;4.75;6.80;24.40;-40
Oc1cc(I)c(cc1[S@@](=O)c1ccc2c(c1)c(C=S)cc(=O)o2)O;12/000000287;InChI=1S/C16H9IO5S2/c17-11-5-13(19)15(6-12(11)18)24(21)9-1-2-14-10(4-9)8(7-23)3-16(20)22-14/h1-7,18-19H/t24-/m0/s1;C16H9O5S2I;472;2.06;4.41;4.79;24.20;-80
Oc1cc(I)c(cc1[S@@](=O)c1ccc2c(c1)[nH]c(=O)c(=O)n2C)O;12/000000085;InChI=1S/C15H11IN2O5S/c1-18-10-3-2-7(4-9(10)17-14(21)15(18)22)24(23)13-6-11(19)8(16)5-12(13)20/h2-6,19-20H,1H3,(H,17,21)/t24-/m0/s1;C15H11N2O5SI;458;0.57;4.56;4.97;22.70;-100
Oc1cc(I)c(cc1[S@@](=O)c1ccc2c(c1)cc(c(=O)o2)CO)O;12/000000330;InChI=1S/C16H11IO6S/c17-11-5-13(20)15(6-12(11)19)24(22)10-1-2-14-8(4-10)3-9(7-18)16(21)23-14/h1-6,18-20H,7H2/t24-/m0/s1;C16H11O6SI;458;1.30;4.72;3.82;21.70;-80
Oc1cc(I)c(cc1[S@@](=O)c1ccc2c(c1)cc(c(=O)o2)C/C=C/N)O;12/000000099;InChI=1S/C18H14INO5S/c19-13-8-15(22)17(9-14(13)21)26(24)12-3-4-16-11(7-12)6-10(2-1-5-20)18(23)25-16/h1,3-9,21-22H,2,20H2/b5-1+/t26-/m0/s1;C18H14NO5SI;483;2.03;5.02;3.83;24.10;-80
Oc1c(I)cc(c(c1)[S@@](=O)c1ccc(c(c1)Cl)O)O;12/000000060;InChI=1S/C12H8ClIO4S/c13-7-3-6(1-2-9(7)15)19(18)12-5-10(16)8(14)4-11(12)17/h1-5,15-17H/t19-/m0/s1;C12H8O4SClI;410;2.66;4.37;3.42;16.20;0
Oc1cc(I)c(cc1[S@@](=O)c1ccc2c(c1)c(c(s2)C(=O)N)CO)O;12/000000279;InChI=1S/C16H12INO5S2/c17-10-4-12(21)14(5-11(10)20)25(23)7-1-2-13-8(3-7)9(6-19)15(24-13)16(18)22/h1-5,19-21H,6H2,(H2,18,22)/t25-/m0/s1;C16H12NO5S2I;489;0.80;5.15;5.79;24.40;-40
Oc1cc(I)c(cc1[S@@](=O)c1ccc2c(c1)c(C=C)cc(=O)o2)O;12/000000083;InChI=1S/C17H11IO5S/c1-2-9-5-17(21)23-15-4-3-10(6-11(9)15)24(22)16-8-13(19)12(18)7-14(16)20/h2-8,19-20H,1H2/t24-/m0/s1;C17H11O5SI;454;2.63;4.60;5.08;22.10;-80
Oc1cc(cc2c1CC(=C)N2)CC(=O)OCC/C=C/CC(=O)CO;12/000000009;InChI=1S/C18H21NO5/c1-12-7-15-16(19-12)8-13(9-17(15)22)10-18(23)24-6-4-2-3-5-14(21)11-20/h2-3,8-9,19-20,22H,1,4-7,10-11H2/b3-2+;C18H21NO5;331;1.10;4.43;8.23;21.40;-40
Oc1cc(I)c(cc1[S@@](=O)c1ccc2c(c1)c(c(s2)C(=O)N)C)O;12/000000073;InChI=1S/C16H12INO4S2/c1-7-9-4-8(2-3-13(9)23-15(7)16(18)21)24(22)14-6-11(19)10(17)5-12(14)20/h2-6,19-20H,1H3,(H2,18,21)/t24-/m0/s1;C16H12NO4S2I;473;1.84;5.32;5.56;23.20;-60
Oc1cc(I)c(cc1[S@@](=O)c1cc(O)c2c(c1)ccc(=O)o2)O;12/000000224;InChI=1S/C15H9IO6S/c16-9-5-11(18)13(6-10(9)17)23(21)8-3-7-1-2-14(20)22-15(7)12(19)4-8/h1-6,17-19H/t23-/m0/s1;C15H9O6SI;444;1.79;4.97;4.68;21.10;-80
Oc1cc(I)c(cc1[S@@](=O)c1ccc(cc1)COC)O;12/000000091;InChI=1S/C14H13IO4S/c1-19-8-9-2-4-10(5-3-9)20(18)14-7-12(16)11(15)6-13(14)17/h2-7,16-17H,8H2,1H3/t20-/m0/s1;C14H13O4SI;404;2.15;4.04;4.87;15.70;-20
Oc1cc(I)c(cc1[S@@](=O)c1ccc2c(c1)c(c(s2)C(=O)N)CO)O;12/000000296;InChI=1S/C16H12INO5S2/c17-10-4-12(21)14(5-11(10)20)25(23)7-1-2-13-8(3-7)9(6-19)15(24-13)16(18)22/h1-5,19-21H,6H2,(H2,18,22)/t25-/m0/s1;C16H12NO5S2I;489;0.80;5.11;6.14;24.40;-40
Oc1c(O)c(cc(c1)F)c1coc(c1)N(=O)=O;12/000000018;InChI=1S/C10H6FNO5/c11-6-2-7(10(14)8(13)3-6)5-1-9(12(15)16)17-4-5/h1-4,13-14H;C10H6NO5F;239;1.98;4.60;3.26;2.22;-120
Oc1c(I)cc(c(c1)[S@@](=O)c1ccc2c(c1)CNC2)O;12/000000067;InChI=1S/C14H12INO3S/c15-11-4-13(18)14(5-12(11)17)20(19)10-2-1-8-6-16-7-9(8)3-10/h1-5,16-18H,6-7H2/t20-/m0/s1;C14H12NO3SI;401;1.64;4.68;2.88;16.30;-40
Oc1cc(I)c(cc1[S@@](=O)c1ccc(cc1)C/C=C(\C)/C=C)O;12/000000289;InChI=1S/C18H17IO3S/c1-3-12(2)4-5-13-6-8-14(9-7-13)23(22)18-11-16(20)15(19)10-17(18)21/h3-4,6-11,20-21H,1,5H2,2H3/b12-4+/t23-/m0/s1;C18H17O3SI;440;3.52;4.84;6.60;18.90;-20
Oc1cc(I)c(cc1[S@@](=O)c1ccc2c(c1)c(c(s2)C(=O)N)CO)O;12/000000278;InChI=1S/C16H12INO5S2/c17-10-4-12(21)14(5-11(10)20)25(23)7-1-2-13-8(3-7)9(6-19)15(24-13)16(18)22/h1-5,19-21H,6H2,(H2,18,22)/t25-/m0/s1;C16H12NO5S2I;489;0.80;4.78;5.61;24.40;-40
Oc1c(ccc2c1N/C(=C/CN)/C2)/C=C/[C@@H](S(=O)=O)Cl;12/000000013;InChI=1S/C13H15ClN2O3S/c14-11(20(18)19)4-3-8-1-2-9-7-10(5-6-15)16-12(9)13(8)17/h1-5,11,16-17,20H,6-7,15H2/b4-3+,10-5+/t11-/m1/s1;C13H15N2O3SCl;314;0.91;4.11;5.96;20.20;-190
Oc1cc(I)c(cc1[S@@](=O)c1cc(O)c2c(c1)ccc(=O)o2)O;12/000000221;InChI=1S/C15H9IO6S/c16-9-5-11(18)13(6-10(9)17)23(21)8-3-7-1-2-14(20)22-15(7)12(19)4-8/h1-6,17-19H/t23-/m0/s1;C15H9O6SI;444;1.79;4.94;5.20;21.10;-80
Oc1cc(I)c(cc1[S@@](=O)c1ccc2c(c1)c(c(s2)C(=O)N)CN)O;12/000000119;InChI=1S/C16H13IN2O4S2/c17-10-4-12(21)14(5-11(10)20)25(23)7-1-2-13-8(3-7)9(6-18)15(24-13)16(19)22/h1-5,20-21H,6,18H2,(H2,19,22)/t25-/m0/s1;C16H13N2O4S2I;488;0.73;5.06;6.40;24.60;-40
Oc1cc(I)c(cc1[S@@](=O)c1ccc(c(c1)O)Cl)O;12/000000046;InChI=1S/C12H8ClIO4S/c13-7-2-1-6(3-9(7)15)19(18)12-5-10(16)8(14)4-11(12)17/h1-5,15-17H/t19-/m0/s1;C12H8O4SClI;410;2.66;4.83;4.52;16.20;0
Oc1cc(I)c(cc1[S@@](=O)c1ccc2c(c1O)cc(s2)C(=O)N)O;12/000000200;InChI=1S/C15H10INO5S2/c16-7-4-9(19)13(5-8(7)18)24(22)12-2-1-10-6(14(12)20)3-11(23-10)15(17)21/h1-5,18-20H,(H2,17,21)/t24-/m0/s1;C15H10NO5S2I;475;1.29;4.97;5.63;23.80;-40
Oc1cc(I)c(cc1[S@@](=O)c1ccc(cc1)CN)O;12/000000143;InChI=1S/C13H12INO3S/c14-10-5-12(17)13(6-11(10)16)19(18)9-3-1-8(7-15)2-4-9/h1-6,16-17H,7,15H2/t19-/m0/s1;C13H12NO3SI;389;1.57;4.06;4.60;15.30;0
Oc1cc(I)c(cc1[S@@](=O)c1ccc2c(c1)cc(c(=O)o2)CO)O;12/000000329;InChI=1S/C16H11IO6S/c17-11-5-13(20)15(6-12(11)19)24(22)10-1-2-14-8(4-10)3-9(7-18)16(21)23-14/h1-6,18-20H,7H2/t24-/m0/s1;C16H11O6SI;458;1.30;5.06;4.53;21.70;-80
Oc1cc(I)c(cc1[S@@](=O)c1ccc2c(c1O)cc(s2)C(=O)N)O;12/000000201;InChI=1S/C15H10INO5S2/c16-7-4-9(19)13(5-8(7)18)24(22)12-2-1-10-6(14(12)20)3-11(23-10)15(17)21/h1-5,18-20H,(H2,17,21)/t24-/m0/s1;C15H10NO5S2I;475;1.29;4.99;5.42;23.80;-40
Oc1cc(I)c(cc1[S@@](=O)c1ccc2c(c1)c(c(s2)C(=O)N)CO)O;12/000000295;InChI=1S/C16H12INO5S2/c17-10-4-12(21)14(5-11(10)20)25(23)7-1-2-13-8(3-7)9(6-19)15(24-13)16(18)22/h1-5,19-21H,6H2,(H2,18,22)/t25-/m0/s1;C16H12NO5S2I;489;0.80;4.65;7.21;24.40;-40
OC(=O)c1cc(O)c(c2c1scn2)S(=O)(=O)O;12/000000017;InChI=1S/C8H5NO6S2/c10-4-1-3(8(11)12)6-5(9-2-16-6)7(4)17(13,14)15/h1-2,10H,(H,11,12)(H,13,14,15);C8H5NO6S2;275;-0.33;4.07;4.95;2.47;-40
Oc1ccc(cc1)[S@](=O)c1c(O)cc(c(c1)O)I;12/000000061;InChI=1S/C12H9IO4S/c13-9-5-11(16)12(6-10(9)15)18(17)8-3-1-7(14)2-4-8/h1-6,14-16H/t18-/m0/s1;C12H9O4SI;376;2.04;4.16;3.37;14.50;0
Oc1cc(I)c(cc1[S@@](=O)c1ccc2c(c1)c(C=C)c(s2)C(=O)N)O;12/000000318;InChI=1S/C17H12INO4S2/c1-2-9-10-5-8(3-4-14(10)24-16(9)17(19)22)25(23)15-7-12(20)11(18)6-13(15)21/h2-7,20-21H,1H2,(H2,19,22)/t25-/m0/s1;C17H12NO4S2I;485;2.13;5.41;5.63;24.80;-40
Oc1cc(I)c(cc1[S@@](=O)c1ccc2c(c1)c(c(s2)C(=O)N)C)O;12/000000095;InChI=1S/C16H12INO4S2/c1-7-9-4-8(2-3-13(9)23-15(7)16(18)21)24(22)14-6-11(19)10(17)5-12(14)20/h2-6,19-20H,1H3,(H2,18,21)/t24-/m0/s1;C16H12NO4S2I;473;1.84;5.24;5.12;23.20;-60
Oc1cc(I)c(cc1[S@@](=O)c1ccc2c(c1)[C@@H](CO)CN2)O;12/000000248;InChI=1S/C15H14INO4S/c16-11-4-14(20)15(5-13(11)19)22(21)9-1-2-12-10(3-9)8(7-18)6-17-12/h1-5,8,17-20H,6-7H2/t8-,22+/m1/s1;C15H14NO4SI;431;1.10;4.48;3.10;18.10;-190
Oc1cc(I)c(cc1[S@@](=O)c1ccc2c(c1)cc(c(=O)o2)CC(=C)C)O;12/000000191;InChI=1S/C19H15IO5S/c1-10(2)5-12-6-11-7-13(3-4-17(11)25-19(12)23)26(24)18-9-15(21)14(20)8-16(18)22/h3-4,6-9,21-22H,1,5H2,2H3/t26-/m0/s1;C19H15O5SI;482;2.62;5.07;6.94;23.30;-100
Oc1cc(I)c(cc1[S@@](=O)c1ccc2c(c1)c(c(s2)C(=O)N)CO)O;12/000000286;InChI=1S/C16H12INO5S2/c17-10-4-12(21)14(5-11(10)20)25(23)7-1-2-13-8(3-7)9(6-19)15(24-13)16(18)22/h1-5,19-21H,6H2,(H2,18,22)/t25-/m0/s1;C16H12NO5S2I;489;0.80;5.08;6.48;24.40;-40
Oc1cc(I)c(cc1[S@@](=O)c1ccc2c(c1)cc(c(=O)o2)CCC)O;12/000000076;InChI=1S/C18H15IO5S/c1-2-3-10-6-11-7-12(4-5-16(11)24-18(10)22)25(23)17-9-14(20)13(19)8-15(17)21/h4-9,20-21H,2-3H2,1H3/t25-/m0/s1;C18H15O5SI;470;2.95;5.05;5.51;21.70;-100
Oc1cc(I)c(cc1[S@@](=O)c1ccc2c(c1)cc(c(=O)o2)COC)O;12/000000235;InChI=1S/C17H13IO6S/c1-23-8-10-4-9-5-11(2-3-15(9)24-17(10)21)25(22)16-7-13(19)12(18)6-14(16)20/h2-7,19-20H,8H2,1H3/t25-/m0/s1;C17H13O6SI;472;1.82;4.71;5.70;22.30;-100
Oc1cc(I)c(cc1[S@@](=O)c1ccc2c(c1)c(C=C)c(s2)C(=O)N)O;12/000000149;InChI=1S/C17H12INO4S2/c1-2-9-10-5-8(3-4-14(10)24-16(9)17(19)22)25(23)15-7-12(20)11(18)6-13(15)21/h2-7,20-21H,1H2,(H2,19,22)/t25-/m0/s1;C17H12NO4S2I;485;2.13;5.43;5.65;24.80;-40
Oc1cc(I)c(cc1[S@@](=O)c1ccc2c(c1)cc(c(=O)o2)CO)O;12/000000309;InChI=1S/C16H11IO6S/c17-11-5-13(20)15(6-12(11)19)24(22)10-1-2-14-8(4-10)3-9(7-18)16(21)23-14/h1-6,18-20H,7H2/t24-/m0/s1;C16H11O6SI;458;1.30;4.74;4.71;21.70;-80
Oc1cc(I)c(cc1[S@@](=O)c1ccccc1)O;12/000000047;InChI=1S/C12H9IO3S/c13-9-6-11(15)12(7-10(9)14)17(16)8-4-2-1-3-5-8/h1-7,14-15H/t17-/m0/s1;C12H9O3SI;360;2.44;4.50;3.11;13.30;0
Oc1cc(I)c(cc1[S@@](=O)c1ccc2c(c1)[C@@H](C=C)CN2)O;12/000000323;InChI=1S/C16H14INO3S/c1-2-9-8-18-13-4-3-10(5-11(9)13)22(21)16-7-14(19)12(17)6-15(16)20/h2-7,9,18-20H,1,8H2/t9-,22-/m0/s1;C16H14NO3SI;427;2.33;4.40;3.50;18.50;-190
Oc1cc(I)c(cc1[S@@](=O)c1ccc2c(c1)cc(c(=O)o2)CF)O;12/000000220;InChI=1S/C16H10FIO5S/c17-7-9-3-8-4-10(1-2-14(8)23-16(9)21)24(22)15-6-12(19)11(18)5-13(15)20/h1-6,19-20H,7H2/t24-/m0/s1;C16H10O5SFI;460;2.44;4.87;4.64;23.20;-80
Oc1cc(I)c(cc1[S@@](=O)c1ccc(cc1)CN)O;12/000000137;InChI=1S/C13H12INO3S/c14-10-5-12(17)13(6-11(10)16)19(18)9-3-1-8(7-15)2-4-9/h1-6,16-17H,7,15H2/t19-/m0/s1;C13H12NO3SI;389;1.57;4.57;3.23;15.30;0
Oc1cc(I)c(cc1[S@@](=O)c1ccc(cc1)COC)O;12/000000092;InChI=1S/C14H13IO4S/c1-19-8-9-2-4-10(5-3-9)20(18)14-7-12(16)11(15)6-13(14)17/h2-7,16-17H,8H2,1H3/t20-/m0/s1;C14H13O4SI;404;2.15;4.22;4.56;15.70;-20
Oc1cc(I)c(cc1[S@@](=O)c1ccc2c(c1)CCN=C2CCl)O;12/000000120;InChI=1S/C16H13ClINO3S/c17-8-13-11-2-1-10(5-9(11)3-4-19-13)23(22)16-7-14(20)12(18)6-15(16)21/h1-2,5-7,20-21H,3-4,8H2/t23-/m0/s1;C16H13NO3SClI;461;2.58;4.69;4.23;20.80;-80
Oc1cc(I)c(cc1[S@@](=O)c1ccc2c(c1)c(c(s2)C(=O)N)CO)O;12/000000259;InChI=1S/C16H12INO5S2/c17-10-4-12(21)14(5-11(10)20)25(23)7-1-2-13-8(3-7)9(6-19)15(24-13)16(18)22/h1-5,19-21H,6H2,(H2,18,22)/t25-/m0/s1;C16H12NO5S2I;489;0.80;5.37;6.64;24.40;-40
Oc1c(I)cc(c(c1)[S@@](=O)c1cccc(c1)O)O;12/000000069;InChI=1S/C12H9IO4S/c13-9-5-11(16)12(6-10(9)15)18(17)8-3-1-2-7(14)4-8/h1-6,14-16H/t18-/m0/s1;C12H9O4SI;376;2.04;4.04;2.72;14.50;0
C(=C\[C@@H](S(=O)=O)Cl)/c1ccc2c(c1F)N/C(=C/CN)/C2;12/000000010;InChI=1S/C13H14ClFN2O2S/c14-11(20(18)19)4-3-8-1-2-9-7-10(5-6-16)17-13(9)12(8)15/h1-5,11,17,20H,6-7,16H2/b4-3+,10-5+/t11-/m1/s1;C13H14N2O2SFCl;316;1.48;4.30;5.66;21.70;-190
Oc1cc(I)c(cc1[S@@](=O)c1ccc2c(c1)cc(c(=O)o2)COC)O;12/000000237;InChI=1S/C17H13IO6S/c1-23-8-10-4-9-5-11(2-3-15(9)24-17(10)21)25(22)16-7-13(19)12(18)6-14(16)20/h2-7,19-20H,8H2,1H3/t25-/m0/s1;C17H13O6SI;472;1.82;4.72;5.71;22.30;-100
Oc1cc(I)c(cc1[S@@](=O)c1ccc2c(c1)cc(c(=O)o2)C=C)O;12/000000185;InChI=1S/C17H11IO5S/c1-2-9-5-10-6-11(3-4-15(10)23-17(9)21)24(22)16-8-13(19)12(18)7-14(16)20/h2-8,19-20H,1H2/t24-/m0/s1;C17H11O5SI;454;2.63;5.00;4.46;22.10;-80
Oc1cc(I)c(cc1[S@@](=O)c1cccc(c1)COC(=O)C)O;12/000000164;InChI=1S/C15H13IO5S/c1-9(17)21-8-10-3-2-4-11(5-10)22(20)15-7-13(18)12(16)6-14(15)19/h2-7,18-19H,8H2,1H3/t22-/m0/s1;C15H13O5SI;432;2.37;4.50;3.72;18.50;-20
Oc1cc(I)c(cc1[S@@](=O)c1ccc2c(c1)c(c(s2)C(=O)N)CO)O;12/000000105;InChI=1S/C16H12INO5S2/c17-10-4-12(21)14(5-11(10)20)25(23)7-1-2-13-8(3-7)9(6-19)15(24-13)16(18)22/h1-5,19-21H,6H2,(H2,18,22)/t25-/m0/s1;C16H12NO5S2I;489;0.80;4.78;5.75;24.40;-40
Oc1cc(I)c(cc1[S@@](=O)c1ccc2c(c1)CNC2)OC;12/000000148;InChI=1S/C15H14INO3S/c1-20-14-6-15(13(18)5-12(14)16)21(19)11-3-2-9-7-17-8-10(9)4-11/h2-6,17-18H,7-8H2,1H3/t21-/m0/s1;C15H14NO3SI;415;1.97;4.67;4.72;16.90;-60
SC/C=C\[C@@H](C)C1=NN(CS1)C(=O)O;15/000000001;InChI=1S/C8H12N2O2S2/c1-6(3-2-4-13)7-9-10(5-14-7)8(11)12/h2-3,6,13H,4-5H2,1H3,(H,11,12)/b3-2-/t6-/m1/s1;C8H12N2O2S2;232;1.48;4.06;5.55;3.58;-170
Oc1ccc(c(c1)O)/C=C/NCCO;16/000000005;InChI=1S/C10H13NO3/c12-6-5-11-4-3-8-1-2-9(13)7-10(8)14/h1-4,7,11-14H,5-6H2/b4-3+;C10H13NO3;195;0.73;4.20;2.17;2.22;-40
OC/C(=C(\C=C\N(=O)=O)/C(=O)O)/c1ccc(cc1)C(=O)O;16/000000011;InChI=1S/C13H11NO7/c15-7-11(10(13(18)19)5-6-14(20)21)8-1-3-9(4-2-8)12(16)17/h1-6,15H,7H2,(H,16,17)(H,18,19)/b6-5+,11-10-;C13H11NO7;293;0.71;4.64;6.93;3.58;-30
OC(=O)/C(=C\c1ccc(c(c1)F)C(=O)O)/C=C/N(=O)=O;16/000000008;InChI=1S/C12H8FNO6/c13-10-6-7(1-2-9(10)12(17)18)5-8(11(15)16)3-4-14(19)20/h1-6H,(H,15,16)(H,17,18)/b4-3+,8-5-;C12H8NO6F;281;1.77;4.37;5.26;3.58;0
OC(=O)/C(=C\c1ccc(c(c1)OC(=O)C)C(=O)O)/C=C(\CN)/N(=O)=O;16/000000034;InChI=1S/C15H14N2O8/c1-8(18)25-13-5-9(2-3-12(13)15(21)22)4-10(14(19)20)6-11(7-16)17(23)24/h2-6H,7,16H2,1H3,(H,19,20)(H,21,22)/b10-4-,11-6+;C15H14N2O8;350;0.84;4.60;7.57;6.45;-200
OC(=O)/C(=C\c1ccc(cc1)C(=O)O)/C=C(\C)/N(=O)=O;16/000000014;InChI=1S/C13H11NO6/c1-8(14(19)20)6-11(13(17)18)7-9-2-4-10(5-3-9)12(15)16/h2-7H,1H3,(H,15,16)(H,17,18)/b8-6+,11-7-;C13H11NO6;277;2.16;4.37;5.81;3.58;-20
OC(=O)/C(=C\c1ccc(c(c1)N=O)C(=O)O)/C=C/N(=O)=O;16/000000028;InChI=1S/C12H8N2O7/c15-11(16)8(3-4-14(20)21)5-7-1-2-9(12(17)18)10(6-7)13-19/h1-6H,(H,15,16)(H,17,18)/b4-3+,8-5-;C12H8N2O7;292;1.15;4.41;6.29;3.85;-30
OC(=O)/C(=C(/CO)\c1ccc(cc1O)C(=O)O)/C=C/N(=O)=O;16/000000038;InChI=1S/C13H11NO8/c15-6-10(9(13(19)20)3-4-14(21)22)8-2-1-7(12(17)18)5-11(8)16/h1-5,15-16H,6H2,(H,17,18)(H,19,20)/b4-3+,10-9-;C13H11NO8;309;0.31;4.35;7.86;3.58;-60
OC(=O)/C(=C\c1ccc(c(c1)O)C(=O)O)/C=C/N(=O)=O;16/000000024;InChI=1S/C12H9NO7/c14-10-6-7(1-2-9(10)12(17)18)5-8(11(15)16)3-4-13(19)20/h1-6,14H,(H,15,16)(H,17,18)/b4-3+,8-5-;C12H9NO7;279;1.20;4.19;5.62;3.58;0
Oc1ccc(c(c1)O)/C=C/NCCO;16/000000004;InChI=1S/C10H13NO3/c12-6-5-11-4-3-8-1-2-9(13)7-10(8)14/h1-4,7,11-14H,5-6H2/b4-3+;C10H13NO3;195;0.73;4.14;2.04;2.22;-40
OC(=O)/C(=C\c1ccc(cc1O)C(=O)O)/C=C/N(=O)=O;16/000000027;InChI=1S/C12H9NO7/c14-10-6-8(11(15)16)2-1-7(10)5-9(12(17)18)3-4-13(19)20/h1-6,14H,(H,15,16)(H,17,18)/b4-3+,9-5-;C12H9NO7;279;1.20;4.09;6.05;3.58;0
OC(=O)/C(=C\c1ccc(c(c1)O)C(=O)O)/C=C/N(=O)=O;16/000000016;InChI=1S/C12H9NO7/c14-10-6-7(1-2-9(10)12(17)18)5-8(11(15)16)3-4-13(19)20/h1-6,14H,(H,15,16)(H,17,18)/b4-3+,8-5-;C12H9NO7;279;1.20;4.26;5.87;3.58;0
